opportunity_id,opportunity_name,account_id,seller_id,product,lead_source,stage,probability,amount,currency,created_date,expected_close_date,actual_close_date,last_modified_ts
O000273,Delta Media Holdings - Analytics Platform,A0403,S011,Analytics Platform,Partner,Closed Won,1.0,33100.0,USD,2024-09-01,2024-12-28,2024-11-10,2024-11-10 17:47:00
O000522,Orbit Media Co. - Support Plan,A0075,S016,Support Plan,Inbound,Closed Lost,0.0,7400.0,USD,2024-10-09,2024-12-14,2024-11-30,2024-11-30 16:58:00
O002729,Silver Consulting LLC - Support Plan,A0148,S022,Support Plan,Inbound,Closed Won,1.0,7400.0,USD,2024-01-10,2024-05-01,2024-03-17,2024-03-17 08:56:00
O000965,Lumen Consulting Holdings - Collaboration Tools,A0039,S012,Collaboration Tools,Referral,Closed Won,1.0,12300.0,USD,2023-08-13,2023-10-28,2023-09-25,2023-09-25 18:10:00
O002274,North Labs LLC - Cloud Suite,A0107,S005,Cloud Suite,Inbound,Closed Lost,0.0,23800.0,USD,2025-05-13,2025-07-29,2025-05-27,2025-05-27 13:43:00
O001962,Silver Health Inc. - Analytics Platform,A0036,S016,Analytics Platform,Outbound,Closed Won,1.0,32100.0,USD,2023-06-24,2023-10-22,2023-08-16,2023-08-16 11:14:00
O000351,Cedar Health S.A. - Security Bundle,A0357,S001,Security Bundle,Partner,Closed Lost,0.0,11200.0,USD,2023-09-23,2023-12-01,2023-10-24,2023-10-24 13:18:00
O002163,Coral Energy Inc. - Cloud Suite,A0115,S002,Cloud Suite,Referral,Closed Lost,0.0,41200.0,USD,2025-01-30,2025-03-20,2025-03-05,2025-03-05 11:20:00
O000938,Blue Studios GmbH - Security Bundle,A0413,S034,Security Bundle,Inbound,Closed  Won,1.0,30900.0,USD,2023-03-23,2023-05-18,2023-05-09,2023-05-09 12:21:00
O002349,Atlas Energy Co. - Cloud Suite,A0155,S004,Cloud Suite,Referral,Closed Lost,0.0,12800.0,USD,2025-03-26,2025-07-21,2025-06-14,2025-06-14 12:19:00
O001004,Silver Energy Co. - Collaboration Tools,A0499,S008,Collaboration Tools,Inbound,Closed Won,1.0,12600.0,USD,2025-03-30,2025-05-24,2025-05-30,2025-05-30 17:37:00
O002633,Nova Learning Inc. - Security Bundle,A0293,S040,Security Bundle,Outbound,Closed Lost,0.0,25700.0,USD,2024-10-13,2025-02-17,2024-11-07,2024-11-07 17:45:00
O001992,Coral Textiles GmbH - Security Bundle,A0317,S021,Security Bundle,Outbound,Qualification,0.25,15700.0,USD,2025-05-16,2025-08-28,,2025-06-30 17:15:00
O002944,Blue Learning Inc. - Cloud Suite,A0054,S032,Cloud Suite,Referral,Closed Lost,0.0,18100.0,USD,2023-01-04,2023-05-05,2023-04-08,2023-04-08 11:46:00
O002966,Nile Consulting Co. - Cloud Suite,A0104,S020,Cloud Suite,Partner,Prospecting,0.1,24700.0,USD,2025-06-19,05/08/2025,,2025-06-24 17:33:00
O001860,North Pharma LLC - Analytics Platform,A0195,S022,Analytics Platform,Partner,Prospecting,0.1,32500.0,USD,2025-06-14,2025-09-17,,2025-06-28 14:03:00
O000169,Prime Retail Holdings - Cloud Suite,A0408,S031,Cloud Suite,Outbound,Closed Won,1.0,12000.0,USD,2025-05-20,2025-07-13,2025-06-23,2025-06-23 13:04:00
O001738,Nile Markets Co. - Cloud Suite,A0140,S040,Cloud Suite,Outbound,Closed Lost,0.0,32800.0,USD,2024-09-11,2024-11-24,2025-01-03,2025-01-03 15:18:00
O000799,Lumen Pharma Inc. - Security Bundle,A0269,S016,Security Bundle,Referral,Closed Won,1.0,16400.0,USD,2023-05-16,2023-07-11,2023-08-07,2023-08-07 18:04:00
O000730,North Capital Group - Security Bundle,A0346,S011,Security Bundle,Partner,Closed Lost,0.0,28000.0,USD,2025-04-19,2025-06-06,2025-05-07,2025-05-07 13:35:00
O001092,Pioneer Studios Group - Collaboration Tools,A0334,S019,Collaboration Tools,Event,Closed Lost,0.0,12000.0,USD,2024-01-03,2024-03-31,2024-03-11,2024-03-11 18:00:00
O001458,Orbit Media Co. - Cloud Suite,A0075,S005,Cloud Suite,Partner,Negotiation,0.75,17400.0,USD,2025-02-11,2025-04-02,,2025-06-26 15:28:00
O001191,Silver Health Inc. - Analytics Platform,A0036,S016,Analytics Platform,Partner,Closed Lost,0.0,36500.0,USD,2024-05-29,2024-08-07,2024-07-22,2024-07-22 16:37:00
O002267,Granite Textiles Group - Cloud Suite,A0399,S006,Cloud Suite,Event,Closed Lost,0.0,18100.0,USD,2025-02-15,2025-05-25,2025-05-01,2025-05-01 13:48:00
O002021,Prime Retail GmbH - Analytics Platform,A0261,S023,Analytics Platform,Partner,Closed Won,1.0,18300.0,USD,2023-01-11,2023-04-20,2023-03-15,2023-03-15 11:28:00
O000368,Silver Learning GmbH - Cloud Suite,A0395,S028,Cloud Suite,Partner,Closed Lost,0.0,17400.0,USD,2024-09-17,2024-12-21,2024-11-24,2024-11-24 13:43:00
O002149,Summit Freight Group - Cloud Suite,A0142,S035,Cloud Suite,Partner,Closed Lost,0.0,10300.0,USD,2023-01-03,2023-03-10,2023-02-04,2023-02-04 17:28:00
O002309,Vertex Logistics GmbH - Analytics Platform,A0162,S010,Analytics Platform,Event,Closed Lost,0.0,62700.0,USD,2025-05-31,2025-09-02,2025-06-19,2025-06-19 10:03:00
O000945,Falcon Foods Group - Cloud Suite,A0106,S019,Cloud Suite,Partner,Closed Lost,0.0,31200.0,USD,2023-08-21,2023-10-06,2023-09-13,2023-09-13 11:47:00
O001360,Pioneer Learning Ltd - Cloud Suite,A0079,S023,Cloud Suite,Referral,Closed Won,1.0,41700.0,USD,2025-03-24,2025-05-25,2025-05-07,2025-05-07 12:44:00
O000352,Atlas Clinics Ltd - Collaboration Tools,A0010,S020,Collaboration Tools,Outbound,Closed Lost,0.0,21300.0,USD,2024-05-10,2024-07-22,2024-07-12,2024-07-12 14:14:00
O001030,Vertex Studios S.A. - Collaboration Tools,A0199,S013,Collaboration Tools,Partner,Closed Lost,0.0,10800.0,USD,2023-03-28,2023-07-14,2023-05-29,2023-05-29 15:26:00
O002541,Granite Retail Inc. - Security Bundle,A0166,S037,Security Bundle,Referral,Closed Won,1.0,14800.0,USD,2024-03-09,2024-05-15,2024-04-28,2024-04-28 15:19:00
O000875,Cedar Studios Holdings - Collaboration Tools,A0072,S028,Collaboration Tools,Inbound,Closed Lost,0.0,6900.0,USD,2023-12-03,2024-04-03,2024-01-16,2024-01-16 17:37:00
O001919,Atlas Learning S.A. - Support Plan,A0291,S035,Support Plan,Referral,Closed Lost,0.0,5800.0,USD,2023-09-24,2024-01-19,2023-11-09,2023-11-09 10:03:00
O002883,Atlas Foods LLC - Support Plan,A0406,S026,Support Plan,Partner,Negotiation,0.75,6700.0,USD,2025-04-30,2025-07-17,,2025-06-30 17:58:00
O002404,North Freight LLC 61 - Analytics Platform,A0062,S020,Analytics Platform,Inbound,Closed Won,1.0,22800.0,USD,2024-05-06,2024-09-10,2024-08-22,2024-08-22 08:38:00
O000499,Nova Clinics GmbH 317 - Analytics Platform,A0318,S027,Analytics Platform,Referral,Closed Lost,0.0,31500.0,USD,2024-02-29,2024-05-24,2024-05-29,2024-05-29 13:39:00
O002828,Falcon Pharma GmbH - Analytics Platform,A0277,S015,Analytics Platform,Outbound,Closed Lost,0.0,43900.0,USD,2024-03-19,2024-05-06,2024-05-03,2024-05-03 10:07:00
O000211,Cedar Industries Group - Collaboration Tools,A0108,S038,Collaboration Tools,Partner,Closed Won,1.0,20900.0,usd,2023-09-22,2023-12-10,2023-11-28,2023-11-28 10:44:00
O002865,Nile Health GmbH - Security Bundle,A0015,S020,Security Bundle,Partner,Closed Won,1.0,12800.0,USD,2023-03-28,2023-05-21,2023-05-29,2023-05-29 08:35:00
O002808,Harbor Motors Inc. 216 - Cloud Suite,A0217,S031,Cloud Suite,Inbound,Closed Lost,0.0,22600.0,USD,2025-06-08,2025-08-10,2025-06-18,2025-06-18 16:14:00
O000228,Zenith Learning Co. - Analytics Platform,A0454,S024,Analytics Platform,Inbound,Closed Lost,0.0,16400.0,USD,2025-01-23,2025-05-27,2025-02-08,2025-02-08 18:11:00
O000366,Silver Consulting LLC - Security Bundle,A0148,S022,Security Bundle,Event,Prospecting,0.1,13500.0,USD,2025-06-21,2025-09-15,,2025-06-28 14:32:00
O002258,Lumen Markets S.A. - Cloud Suite,A0254,S027,Cloud Suite,Inbound,Closed Won,1.0,27000.0,USD,2024-12-12,2025-03-23,2025-04-05,2025-04-05 14:17:00
O001727,North Retail Group - Collaboration Tools,A0432,S032,Collaboration Tools,Outbound,Closed Lost,0.0,14400.0,USD,2025-02-23,2025-05-18,2025-03-26,2025-03-26 14:19:00
O002009,Nile Markets Ltd - Collaboration Tools,A0160,S029,Collaboration Tools,Outbound,Closed Lost,0.0,15700.0,USD,2023-09-07,2023-10-29,2023-09-30,2023-09-30 18:38:00
O000651,North Markets Holdings - Analytics Platform,A0222,S012,Analytics Platform,Partner,Closed Lost,0.0,28300.0,USD,2025-03-06,2025-05-31,2025-04-30,2025-04-30 10:46:00
O000701,Harbor Clinics Co. - Security Bundle,A0009,S031,Security Bundle,Inbound,Closed Lost,0.0,7500.0,USD,2024-04-03,2024-06-04,2024-05-13,2024-05-13 11:40:00
O000408,Nile Markets Co. - Cloud Suite,A0140,S040,Cloud Suite,Partner,Closed Lost,0.0,25000.0,USD,2025-05-09,2025-07-05,2025-05-24,2025-05-24 13:56:00
O002150,Nile Industries Ltd - Cloud Suite,A0257,S025,Cloud Suite,Inbound,Closed Won,1.0,6600.0,usd,2024-01-22,2024-03-23,2024-03-30,2024-03-30 08:05:00
O002769,Prime Retail GmbH - Cloud Suite,A0261,S023,Cloud Suite,Inbound,Proposal,0.5,20800.0,USD,2025-05-20,2025-08-02,,2025-06-25 16:47:00
O002384,North Labs Holdings - Analytics Platform,A0002,S016,Analytics Platform,Inbound,Closed Lost,0.0,80100.0,USD,2025-04-03,2025-06-15,2025-05-08,2025-05-08 14:05:00
O000745,Coral Media GmbH - Analytics Platform,A0446,S015,Analytics Platform,Partner,Closed Won,1.0,42700.0,USD,2025-02-04,2025-05-10,2025-03-07,2025-03-07 13:45:00
O001382,Prime Labs Holdings - Cloud Suite,A0024,S019,Cloud Suite,Outbound,Closed Lost,0.0,18900.0,USD,2024-03-26,2024-07-31,2024-05-01,2024-05-01 16:41:00
O002441,Harbor Labs Ltd - Support Plan,A0435,S011,Support Plan,Event,Closed Lost,0.0,4400.0,USD,2024-08-09,2024-11-01,2024-09-26,2024-09-26 09:41:00
O001570,Zenith Hotels LLC - Analytics Platform,A0038,S003,Analytics Platform,Inbound,Closed Lost,0.0,40200.0,USD,2025-01-14,2025-03-21,2025-02-24,2025-02-24 13:05:00
O000008,Granite Motors S.A. - Support Plan,A0119,S020,Support Plan,Outbound,Closed Won,1.0,9800.0,USD,2023-08-22,2023-12-06,2023-10-22,2023-10-22 09:56:00
O001310,Zenith Industries GmbH - Security Bundle,A0498,S009,Security Bundle,Inbound,Closed Lost,0.0,20800.0,USD,2025-02-09,2025-05-22,2025-04-17,2025-04-17 16:08:00
O001261,Sahara Foods Co. - Security Bundle,A0324,S017,Security Bundle,Inbound,Closed Lost,0.0,19200.0,USD,2024-06-11,2024-08-19,2024-08-07,2024-08-07 18:06:00
O000818,Nile Logistics Holdings - Cloud Suite,A0390,S023,Cloud Suite,Partner,Closed Won,1.0,15800.0,USD,2024-12-11,2025-03-02,2025-01-11,2025-01-11 14:14:00
O000416,Zenith Energy LLC - Analytics Platform,A0088,S013,Analytics Platform,Inbound,Closed Won,1.0,20600.0,USD,2023-07-30,2023-09-23,2023-10-27,2023-10-27 09:22:00
O001512,North Markets Holdings - Support Plan,A0222,S012,Support Plan,Outbound,Closed Lost,0.0,10700.0,USD,2023-06-15,2023-08-15,2023-08-19,2023-08-19 11:07:00
O000737,Pioneer Learning Holdings - Support Plan,A0314,S005,Support Plan,Outbound,Closed Won,1.0,6000.0,USD,2023-06-30,2023-09-20,2023-10-03,2023-10-03 18:45:00
O000999,Silver Energy Co. - Cloud Suite,A0499,S008,Cloud Suite,Referral,Closed Won,1.0,19300.0,USD,2023-08-27,2023-10-28,2023-11-06,2023-11-06 09:54:00
O001733,Pioneer Learning Inc. - Collaboration Tools,A0344,S014,Collaboration Tools,Outbound,Closed Lost,0.0,12500.0,USD,2025-02-24,2025-05-26,2025-03-08,2025-03-08 15:32:00
O000200,Harbor Logistics Co. - Security Bundle,A0051,S009,Security Bundle,Partner,Negotiation,0.75,34900.0,USD,2025-03-29,2025-05-19,,2025-06-24 17:00:00
O000284,Blue Industries Group - Cloud Suite,A0214,S029,Cloud Suite,Inbound,Closed Lost,0.0,15300.0,USD,2023-01-27,2023-04-22,2023-02-28,2023-02-28 18:40:00
O000232,Cedar Health S.A. - Analytics Platform,A0357,S004,Analytics Platform,Inbound,Closed Won,1.0,13500.0,USD,2023-03-27,2023-05-22,2023-04-24,2023-04-24 15:01:00
O000679,Atlas Motors Inc. 470 - Cloud Suite,A0471,S030,Cloud Suite,Event,Closed Won,1.0,11200.0,USD,2024-07-26,2024-11-11,2024-09-26,2024-09-26 11:34:00
O001926,Zenith Learning S.A. - Collaboration Tools,A0491,S022,Collaboration Tools,Partner,Closed Won,1.0,5200.0,USD,2025-04-09,2025-06-19,2025-06-06,2025-06-06 08:31:00
O000097,Summit Motors Group - Cloud Suite,A0021,S023,Cloud Suite,Partner,Closed Won,1.0,18100.0,USD,2024-01-14,2024-04-15,2024-02-18,2024-02-18 08:30:00
O001406,Coral Textiles Ltd - Security Bundle,A0428,S033,Security Bundle,Outbound,Closed Lost,0.0,24600.0,USD,2025-05-29,2025-09-12,2025-06-27,2025-06-27 17:27:00
O002609,Delta Textiles GmbH - Security Bundle,A0495,S030,Security Bundle,Partner,Closed Lost,0.0,17900.0,USD,2023-03-18,2023-05-26,2023-05-16,2023-05-16 16:46:00
O002760,Vertex Labs S.A. - Analytics Platform,A0073,S009,Analytics Platform,Inbound, Closed Lost ,0.0,36700.0,USD,2023-05-21,2023-09-14,2023-10-06,2023-10-06 11:13:00
O000890,Prime Clinics LLC - Security Bundle,A0284,S039,Security Bundle,Partner,Closed Won,1.0,14500.0,USD,2025-03-23,2025-05-09,2025-05-13,2025-05-13 18:52:00
O002747,Atlas Hotels GmbH - Security Bundle,A0241,S018,Security Bundle,Partner,Closed Won,1.0,25100.0,USD,2023-09-03,2023-12-02,2023-11-07,2023-11-07 17:39:00
O001212,Atlas Capital Inc. - Security Bundle,A0218,S010,Security Bundle,Outbound,Closed Lost,0.0,13300.0,USD,2024-10-23,2025-02-13,2025-02-21,2025-02-21 16:01:00
O002906,Granite Industries Holdings 369 - Collaboration Tools,A0370,S021,Collaboration Tools,Event,Closed Lost,0.0,14300.0,USD,2023-11-19,2024-03-18,2024-01-10,2024-01-10 17:02:00
O002627,Harbor Consulting Group - Security Bundle,A0082,S011,Security Bundle,Outbound,Closed Won,1.0,12600.0,USD,2023-06-03,2023-09-13,2023-08-15,2023-08-15 12:52:00
O001739,Blue Systems Ltd - Cloud Suite,A0404,S002,Cloud Suite,Outbound,Closed Lost,0.0,41500.0,USD,2025-04-10,2025-06-29,2025-06-16,2025-06-16 11:10:00
O002893,North Capital Co. - Cloud Suite,A0239,S031,Cloud Suite,Partner,Closed Won,1.0,37300.0,USD,2024-06-01,2024-07-27,2024-07-29,2024-07-29 11:42:00
O000105,Blue Media Group - Collaboration Tools,A0337,S027,Collaboration Tools,Outbound,Closed Lost,0.0,7300.0,USD,2025-06-14,2025-08-22,2025-06-26,2025-06-26 12:31:00
O002263,Blue Learning Inc. - Analytics Platform,A0054,S032,Analytics Platform,Inbound,Closed Won,1.0,23800.0,USD,2023-10-20,2024-02-20,2023-11-22,2023-11-22 10:48:00
O001498,Prime Systems S.A. - Cloud Suite,A0320,S028,Cloud Suite,Partner,Closed Won,1.0,9000.0,USD,2024-05-22,2024-07-20,2024-08-09,2024-08-09 15:36:00
O002438,Nile Energy Ltd - Cloud Suite,A0037,S004,Cloud Suite,Partner,Negotiation,0.75,17400.0,USD,2025-03-29,2025-06-29,,2025-06-30 09:00:00
O001056,Silver Foods Holdings - Cloud Suite,A0382,S024,Cloud Suite,Partner,Prospecting,0.1,21900.0,USD,2025-06-25,2025-10-05,,2025-06-24 17:57:00
O002393,Coral Logistics GmbH - Cloud Suite,A0365,S004,Cloud Suite,Partner,Closed Won,1.0,17700.0,USD,2024-05-07,2024-08-28,2024-06-15,2024-06-15 15:28:00
O001913,Silver Motors Ltd - Security Bundle,A0238,S025,Security Bundle,Inbound,Closed Lost,0.0,43700.0,USD,2025-02-18,2025-04-20,2025-05-12,2025-05-12 17:24:00
O002820,Lumen Motors S.A. - Cloud Suite,A0341,S035,Cloud Suite,Outbound,Closed Lost,0.0,36800.0,USD,2023-11-21,2024-02-13,2023-12-22,2023-12-22 09:19:00
O000227,Atlas Freight Group - Cloud Suite,A0157,S033,Cloud Suite,Inbound,Closed Lost,0.0,41000.0,USD,2023-01-04,2023-02-25,2023-02-15,2023-02-15 16:25:00
O001513,Vertex Media GmbH - Cloud Suite,A0292,S029,Cloud Suite,Inbound,Closed Lost,0.0,37500.0,USD,2024-05-31,2024-07-18,2024-06-19,2024-06-19 16:56:00
O002331,Lumen Consulting Inc. - Security Bundle,A0211,S032,Security Bundle,Partner,Closed Lost,0.0,14800.0,USD,2025-03-09,2025-07-01,2025-04-26,2025-04-26 10:17:00
O002377,Atlas Retail GmbH - Security Bundle,A0486,S029,Security Bundle,Outbound,Closed Won,1.0,16300.0,USD,2023-10-27,2024-02-19,2024-01-29,2024-01-29 09:29:00
O001748,Orbit Studios LLC - Security Bundle,A0332,S017,Security Bundle,Outbound,Closed Lost,0.0,7500.0,USD,2025-03-01,2025-06-05,2025-04-11,2025-04-11 15:39:00
O002093,Cedar Studios S.A. 383 - Collaboration Tools,A0384,S024,Collaboration Tools,Inbound,Closed Won,1.0,16900.0,USD,2023-10-04,2023-12-22,2023-11-07,2023-11-07 08:50:00
O002132,Nova Health S.A. - Analytics Platform,A0275,S016,Analytics Platform,Outbound,Closed Lost,0.0,36500.0,USD,2023-05-03,2023-07-09,2023-07-16,2023-07-16 13:49:00
O000692,Atlas Clinics Ltd - Security Bundle,A0010,S020,Security Bundle,Partner,Closed Lost,0.0,13800.0,USD,2024-11-04,2025-02-02,2024-12-02,2024-12-02 14:08:00
O002156,Coral Energy Holdings - Cloud Suite,A0139,S015,Cloud Suite,Outbound,Closed Won,1.0,58100.0,USD,2023-10-12,2024-01-15,2023-12-07,2023-12-07 08:18:00
O001361,Silver Industries Group - Analytics Platform,A0225,S001,Analytics Platform,Partner,Prospecting,0.1,57900.0,USD,2025-06-15,2025-10-06,,2025-06-25 12:59:00
O001657,Prime Textiles Ltd - Analytics Platform,A0452,S034,Analytics Platform,Outbound,Prospecting,0.1,17000.0,USD,2025-06-19,2025-08-27,,2025-06-24 18:37:00
O000465,Cedar Clinics Ltd - Security Bundle,A0250,S015,Security Bundle,Outbound,Closed Lost,0.0,33400.0,USD,2023-01-28,2023-05-02,2023-05-28,2023-05-28 16:19:00
O000773,Prime Motors Co. 365 - Analytics Platform,A0366,S019,Analytics Platform,Outbound,Closed Lost,0.0,21800.0,USD,2024-07-18,2024-09-13,2024-09-25,2024-09-25 13:33:00
O002417,Coral Capital Ltd - Cloud Suite,A0105,S020,Cloud Suite,Partner,Closed Lost,0.0,16000.0,USD,2024-11-17,2025-01-24,2024-12-19,2024-12-19 15:18:00
O000757,Atlas Clinics Group - Security Bundle,A0358,S032,Security Bundle,Outbound,Closed Lost,0.0,18000.0,USD,2025-02-08,2025-05-26,2025-03-24,2025-03-24 11:33:00
O002779,Sahara Capital Holdings - Collaboration Tools,A0101,S014,Collaboration Tools,Outbound,Closed Lost,0.0,17100.0,USD,2023-08-28,2023-11-13,2023-09-27,2023-09-27 15:17:00
O000680,Harbor Logistics Co. - Security Bundle,A0051,S009,Security Bundle,Outbound,closed lost,0.0,26300.0,USD,2023-02-13,2023-05-30,2023-05-26,2023-05-26 15:10:00
O001955,Atlas Learning S.A. - Cloud Suite,A0291,S035,Cloud Suite,Inbound,Closed Won,1.0,15600.0,USD,2025-05-04,2025-08-28,2025-06-11,2025-06-11 18:42:00
O001100,Blue Studios Holdings - Cloud Suite,A0025,S039,Cloud Suite,Referral,Closed Won,1.0,17300.0,USD,2025-03-14,2025-05-22,2025-05-19,2025-05-19 09:00:00
O000213,Orbit Media Co. - Collaboration Tools,A0075,S005,Collaboration Tools,Outbound,Closed Lost,0.0,16300.0,USD,2025-02-22,2025-06-12,2025-04-08,2025-04-08 15:50:00
O000013,Prime Systems Inc. - Security Bundle,A0424,S011,Security Bundle,Partner,Closed Won,1.0,10600.0,USD,2024-10-08,2025-02-08,2024-12-07,2024-12-07 17:36:00
O002947,Silver Consulting LLC - Analytics Platform,A0148,S022,Analytics Platform,Inbound,Closed Lost,0.0,28100.0,USD,2024-01-27,2024-03-15,2024-02-10,2024-02-10 17:15:00
O000423,Prime Systems Inc. - Security Bundle,A0424,S011,Security Bundle,Outbound,Closed Lost,0.0,18900.0,USD,2025-01-30,2025-03-24,2025-04-14,2025-04-14 08:13:00
O002350,Nile Energy LLC - Cloud Suite,A0367,S026,Cloud Suite,Outbound,Closed Lost,0.0,14400.0,USD,2025-05-15,2025-06-30,2025-05-26,2025-05-26 12:02:00
O000953,Pioneer Studios Inc. - Analytics Platform,A0181,S009,Analytics Platform,Event,Qualification,0.25,28100.0,USD,2025-05-29,2025-08-17,,2025-06-27 10:49:00
O001111,Cedar Industries S.A. - Collaboration Tools,A0353,S001,Collaboration Tools,Outbound,Closed Won,1.0,5900.0,USD,2023-02-27,2023-04-18,2023-05-09,2023-05-09 16:12:00
O002316,Zenith Studios LLC - Cloud Suite,A0448,S038,Cloud Suite,Referral,Closed Lost,0.0,45200.0,USD,2024-05-27,2024-09-27,2024-08-01,2024-08-01 15:10:00
O002680,Nova Energy Ltd - Cloud Suite,A0383,S040,Cloud Suite,Partner,Closed Won,1.0,37900.0,USD,2025-01-29,26/04/2025,2025-03-22,2025-03-22 11:24:00
O002033,Pioneer Learning Inc. - Analytics Platform,A0344,S014,Analytics Platform,Partner,Prospecting,0.1,17700.0,USD,2025-06-20,2025-09-27,,2025-06-26 08:03:00
O001072,Delta Labs LLC - Cloud Suite,A0363,S008,Cloud Suite,Partner,Closed Won,1.0,14000.0,USD,2024-04-14,2024-06-04,2024-05-29,2024-05-29 10:23:00
O001335,Blue Health S.A. - Cloud Suite,A0497,S034,Cloud Suite,Outbound,Closed Lost,0.0,28500.0,USD,2024-07-25,2024-09-21,2024-09-27,2024-09-27 14:16:00
O002833,Summit Consulting Holdings - Analytics Platform,A0080,S014,Analytics Platform,Inbound,Closed Lost,0.0,56400.0,USD,2024-01-04,2024-03-19,2024-03-02,2024-03-02 15:46:00
O000510,Falcon Foods GmbH - Security Bundle,A0132,S005,Security Bundle,Partner,CLOSED LOST,0.0,54000.0,USD,2024-07-11,2024-09-17,2024-09-11,2024-09-11 09:38:00
O000645,Lumen Retail Inc. - Analytics Platform,A0392,S026,Analytics Platform,Inbound,Closed Lost,0.0,24300.0,USD,2025-03-25,2025-07-18,2025-04-11,2025-04-11 09:46:00
O000598,Falcon Systems Co. - Collaboration Tools,A0303,S012,Collaboration Tools,Inbound,Closed Lost,0.0,7700.0,USD,2025-04-17,2025-06-28,2025-06-20,2025-06-20 13:40:00
O002591,Vertex Health S.A. - Cloud Suite,A0090,S027,Cloud Suite,Partner,Closed Lost,0.0,16200.0,USD,2024-06-17,2024-10-16,2024-07-05,2024-07-05 12:33:00
O001981,Falcon Foods LLC - Security Bundle,A0385,S010,Security Bundle,Partner,Closed Lost,0.0,25700.0,USD,2023-06-04,2023-07-27,2023-07-12,2023-07-12 11:43:00
O002469,Coral Energy Group - Security Bundle,A0400,S013,Security Bundle,Outbound,Closed Lost,0.0,69800.0,USD,2025-01-01,2025-03-13,2025-01-22,2025-01-22 14:36:00
O002684,Orbit Health S.A. - Cloud Suite,A0124,S038,Cloud Suite,Inbound,Closed Won,1.0,38200.0,USD,2024-08-20,2024-10-17,2024-10-01,2024-10-01 08:36:00
O000519,Sahara Textiles Ltd - Security Bundle,A0138,S005,Security Bundle,Inbound,Closed Lost,0.0,48100.0,USD,2024-11-06,2024-12-21,2025-02-23,2025-02-23 12:46:00
O000766,North Systems LLC - Security Bundle,A0083,S002,Security Bundle,Outbound,Proposal,0.5,22200.0,USD,2025-05-20,2025-08-03,,2025-06-27 11:25:00
O000574,Falcon Logistics GmbH - Analytics Platform,A0429,S025,Analytics Platform,Outbound,Closed Lost,0.0,87200.0,USD,2024-08-13,2024-11-12,2024-12-23,2024-12-23 14:19:00
O002767,Orbit Consulting Group - Collaboration Tools,A0035,S022,Collaboration Tools,Inbound,Closed Won,1.0,7000.0,USD,2025-03-16,2025-06-16,2025-06-29,2025-06-29 14:47:00
O001150,Harbor Retail Holdings - Cloud Suite,A0331,S023,Cloud Suite,Event,Qualification,0.25,25900.0,USD,2025-06-14,2025-08-17,,2025-06-25 18:36:00
