activity_id,opportunity_id,seller_id,activity_type,activity_ts,duration_minutes
ACT0004487,O000736,S029,Email,2023-04-29 08:17:00,0
ACT0004488,O000736,S029,Demo,2023-05-13 08:21:00,66
ACT0004489,O000736,S029,Call,2023-05-11 16:15:00,9
ACT0004490,O000736,S029,Meeting,2023-05-05 14:39:00,87
ACT0004491,O000736,S029,Email,2023-05-10 08:16:00,0
ACT0004492,O000736,S029,Meeting,2023-05-11 17:40:00,66
ACT0004493,O000736,S029,Email,2023-05-10 13:47:00,0
ACT0004494,O000737,S005,Email,2023-07-06 15:41:00,0
ACT0004495,O000737,S005,Email,2023-08-25 14:15:00,0
ACT0004496,O000737,S005,Email,2023-08-01 11:52:00,0
ACT0004497,O000737,S005,Email,2023-09-06 17:49:00,0
ACT0004498,O000737,S005,Email,2023-08-19 18:18:00,0
ACT0004499,O000737,S005,Call,2023-08-05 14:56:00,34
ACT0004500,O000737,S005,Email,2023-08-04 09:33:00,0
ACT0004501,O000737,S005,Call,2023-08-28 13:05:00,12
ACT0004502,O000738,S027,Meeting,2025-02-21 13:09:00,69
ACT0004503,O000738,S027,Call,2025-03-07 14:25:00,19
ACT0004504,O000738,S027,Email,2025-03-18 10:34:00,0
ACT0004505,O000738,S027,Call,2025-03-20 11:15:00,6
ACT0004506,O000738,S027,Meeting,2025-03-04 09:43:00,70
ACT0004507,O000738,S027,Email,2025-03-02 10:39:00,0
ACT0004508,O000738,S027,Call,2025-03-05 12:05:00,9
ACT0004509,O000739,S001,Meeting,2025-05-05 14:50:00,67
ACT0004510,O000739,S001,Call,2025-05-13 18:30:00,22
ACT0004511,O000739,S001,Email,2025-05-16 13:21:00,0
ACT0004512,O000739,S001,Demo,2025-05-17 08:14:00,119
ACT0004513,O000739,S001,Email,2025-05-05 13:55:00,0
ACT0004514,O000739,S001,Email,2025-05-04 17:31:00,0
ACT0004515,O000739,S001,Demo,2025-05-05 16:33:00,88
ACT0004516,O000740,S009,Meeting,2025-05-18 15:57:00,32
ACT0004517,O000740,S009,Demo,2025-05-02 14:00:00,94
ACT0004518,O000740,S009,Email,2025-05-10 15:08:00,0
ACT0004519,O000740,S009,Meeting,2025-06-07 10:18:00,77
ACT0004520,O000741,S037,Email,2025-03-13 10:17:00,0
ACT0004521,O000741,S037,Email,2025-03-22 13:13:00,0
ACT0004522,O000741,S037,Email,2025-03-16 08:31:00,0
ACT0004523,O000741,S037,Call,2025-03-20 14:33:00,43
ACT0004524,O000741,S037,Call,2025-03-18 12:23:00,10
ACT0004525,O000741,S037,Demo,2025-03-25 12:11:00,59
ACT0004526,O000741,S037,Demo,2025-03-25 11:37:00,112
ACT0004527,O000742,S023,Demo,2023-10-19 15:19:00,93
ACT0004528,O000742,S023,Email,2023-11-11 15:18:00,0
ACT0004529,O000742,S023,Email,2023-10-23 16:05:00,0
ACT0004530,O000743,S010,Meeting,2024-02-11 09:10:00,55
ACT0004531,O000743,S010,Email,2024-02-24 08:10:00,0
ACT0004532,O000743,S010,Call,2024-02-16 09:29:00,37
ACT0004533,O000743,S010,Call,2024-02-22 14:15:00,6
ACT0004534,O000744,S037,Email,2024-05-24 09:11:00,0
ACT0004535,O000744,S037,Email,2024-05-02 11:39:00,0
ACT0004536,O000744,S037,Meeting,2024-06-22 11:22:00,72
ACT0004537,O000744,S037,Call,2024-05-23 17:55:00,38
ACT0004538,O000745,S015,Email,2025-03-04 13:57:00,0
ACT0004539,O000745,S015,Call,2025-03-05 08:01:00,17
ACT0004540,O000745,S015,Call,2025-02-10 18:38:00,20
ACT0004541,O000745,S015,Meeting,2025-02-21 09:58:00,31
ACT0004542,O000745,S015,Email,2025-03-02 11:40:00,0
ACT0004543,O000745,S015,Call,2025-03-04 14:27:00,42
ACT0004544,O000745,S015,Call,2025-03-04 17:19:00,19
ACT0004545,O000745,S015,Email,2025-02-28 16:30:00,0
ACT0004546,O000745,S015,Call,2025-02-19 11:05:00,42
ACT0004547,O000745,S015,Email,2025-02-17 08:59:00,0
ACT0004548,O000746,S036,Email,2024-12-19 13:36:00,0
ACT0004549,O000746,S036,Call,2024-12-25 09:06:00,30
ACT0004550,O000746,S036,Call,2024-12-21 14:43:00,31
ACT0004551,O000746,S036,Email,2024-12-29 08:43:00,0
ACT0004552,O000747,S009,Meeting,2023-09-06 17:47:00,57
ACT0004553,O000747,S009,Meeting,2023-08-13 08:30:00,82
ACT0004554,O000747,S009,Call,2023-07-30 10:22:00,41
ACT0004555,O000748,S032,Meeting,2025-04-06 15:30:00,78
ACT0004556,O000748,S032,Meeting,2025-04-06 11:42:00,71
ACT0004557,O000748,S032,Demo,2025-04-08 08:50:00,104
ACT0004558,O000748,S032,Call,2025-04-03 16:42:00,16
ACT0004559,O000748,S032,Email,2025-04-07 17:08:00,0
ACT0004560,O000748,S032,Email,2025-04-07 14:12:00,0
ACT0004561,O000748,S032,Meeting,2025-04-14 11:59:00,43
ACT0004562,O000749,S032,Call,2023-01-22 15:27:00,24
ACT0004563,O000749,S032,Call,2023-02-04 12:05:00,20
ACT0004564,O000749,S032,Demo,2023-01-27 15:41:00,101
ACT0004565,O000749,S032,Call,2023-02-07 13:18:00,34
ACT0004566,O000749,S032,Demo,2023-01-09 13:59:00,53
ACT0004567,O000749,S032,Call,2023-01-14 08:23:00,10
ACT0004568,O000750,S040,Email,2024-03-27 10:52:00,0
ACT0004569,O000750,S040,Email,2024-04-08 12:29:00,0
ACT0004570,O000750,S040,Demo,2024-03-15 11:53:00,51
ACT0004571,O000750,S040,Call,2024-02-22 13:50:00,15
ACT0004572,O000751,S037,Email,2024-02-23 16:26:00,0
ACT0004573,O000751,S037,Email,2024-03-07 10:23:00,0
ACT0004574,O000751,S037,Email,2024-03-05 12:18:00,0
ACT0004575,O000751,S037,Call,2024-03-07 15:57:00,35
ACT0004576,O000751,S037,Email,2024-02-13 08:50:00,0
ACT0004577,O000751,S037,Call,2024-02-24 08:32:00,22
ACT0004578,O000752,S001,Email,2025-03-04 11:31:00,0
ACT0004579,O000752,S001,Call,2025-04-05 09:30:00,11
ACT0004580,O000752,S001,Email,2025-04-09 18:17:00,0
ACT0004581,O000752,S001,Meeting,2025-03-30 18:04:00,89
ACT0004582,O000752,S001,Email,2025-03-04 11:41:00,0
ACT0004583,O000752,S001,Demo,2025-04-11 09:08:00,60
ACT0004584,O000752,S001,Email,2025-04-04 14:23:00,0
ACT0004585,O000752,S001,Call,2025-03-01 12:31:00,12
ACT0004586,O000753,S032,Meeting,2025-05-11 13:43:00,31
ACT0004587,O000753,S032,Call,2025-04-09 11:14:00,31
ACT0004588,O000753,S032,Call,2025-04-18 15:30:00,17
ACT0004589,O000753,S032,Call,2025-04-16 13:27:00,44
ACT0004590,O000753,S032,Demo,2025-04-20 17:30:00,78
ACT0004591,O000753,S032,Email,2025-03-31 14:08:00,0
ACT0004592,O000753,S032,Demo,2025-04-02 12:23:00,54
ACT0004593,O000754,S016,Call,2025-02-27 11:59:00,26
ACT0004594,O000754,S016,Meeting,2025-04-25 13:21:00,36
ACT0004595,O000754,S016,Email,2025-02-05 09:27:00,0
ACT0004596,O000754,S016,Call,2025-01-12 17:54:00,26
ACT0004597,O000754,S016,Demo,2024-12-30 12:21:00,100
ACT0004598,O000755,S038,Meeting,2025-04-08 18:13:00,68
ACT0004599,O000755,S038,Call,2025-04-12 16:41:00,5
ACT0004600,O000756,S029,Meeting,2023-07-03 11:29:00,44
ACT0004601,O000756,S029,Meeting,2023-07-05 15:14:00,77
ACT0004602,O000756,S029,Demo,2023-05-27 12:03:00,119
ACT0004603,O000756,S029,Call,2023-05-22 14:56:00,32
ACT0004604,O000756,S029,Call,2023-06-28 09:29:00,6
ACT0004605,O000756,S029,Email,2023-06-03 11:41:00,0
ACT0004606,O000756,S029,Email,2023-05-28 10:49:00,0
ACT0004607,O000756,S029,Email,2023-05-23 09:44:00,0
ACT0004608,O000757,S032,Call,2025-02-24 13:41:00,23
ACT0004609,O000757,S032,Email,2025-02-26 11:35:00,0
ACT0004610,O000757,S032,Call,2025-02-15 09:20:00,27
ACT0004611,O000757,S032,Meeting,2025-03-16 09:19:00,37
ACT0004612,O000757,S032,Demo,2025-03-01 08:48:00,82
ACT0004613,O000758,S024,Meeting,2024-07-18 16:50:00,59
ACT0004614,O000758,S024,Call,2024-07-21 09:22:00,23
ACT0004615,O000759,S004,Email,2024-12-07 13:24:00,0
ACT0004616,O000759,S004,Call,2024-12-28 13:22:00,36
ACT0004617,O000759,S004,Email,2024-12-06 14:15:00,0
ACT0004618,O000759,S004,Call,2024-12-24 09:21:00,36
ACT0004619,O000760,S021,Email,2025-03-22 12:41:00,0
ACT0004620,O000760,S021,Call,2025-03-26 09:58:00,11
ACT0004621,O000760,S021,Meeting,2025-03-25 16:40:00,40
ACT0004622,O000760,S021,Call,2025-03-25 13:54:00,34
ACT0004623,O000760,S021,Email,2025-03-22 17:20:00,0
ACT0004624,O000760,S021,Email,2025-03-21 18:51:00,0
ACT0004625,O000760,S021,Email,2025-03-25 18:17:00,0
ACT0004626,O000760,S021,Email,2025-03-21 14:39:00,0
ACT0004627,O000760,S021,Demo,2025-03-23 18:14:00,47
ACT0004628,O000760,S021,Call,2025-03-21 18:45:00,37
ACT0004629,O000761,S009,Call,2023-06-01 18:31:00,34
ACT0004630,O000761,S009,Call,2023-05-26 14:11:00,39
ACT0004631,O000761,S009,Email,2023-05-11 18:37:00,0
ACT0004632,O000761,S009,Call,2023-06-07 08:50:00,39
ACT0004633,O000761,S009,Call,2023-05-04 15:29:00,33
ACT0004634,O000762,S040,Email,2023-07-22 09:33:00,0
ACT0004635,O000762,S040,Demo,2023-06-01 16:36:00,61
ACT0004636,O000762,S040,Call,2023-06-10 14:24:00,11
ACT0004637,O000762,S040,Demo,2023-07-07 13:07:00,109
ACT0004638,O000762,S040,Email,2023-06-03 12:33:00,0
ACT0004639,O000762,S040,Call,2023-06-14 11:59:00,17
ACT0004640,O000762,S040,Demo,2023-07-02 08:00:00,107
ACT0004641,O000763,S005,Email,2023-04-26 11:00:00,0
ACT0004642,O000763,S005,Email,2023-04-22 10:58:00,0
ACT0004643,O000763,S005,Call,2023-04-19 08:26:00,20
ACT0004644,O000763,S005,Email,2023-03-30 15:12:00,0
ACT0004645,O000763,S005,Email,2023-04-17 17:43:00,0
ACT0004646,O000764,S010,Email,2023-07-04 15:56:00,0
ACT0004647,O000764,S010,Call,2023-06-03 08:03:00,21
ACT0004648,O000764,S010,Email,2023-05-25 14:38:00,0
ACT0004649,O000764,S010,Email,2023-06-25 18:12:00,0
ACT0004650,O000764,S010,Call,2023-07-11 11:26:00,8
ACT0004651,O000764,S010,Email,2023-07-05 14:23:00,0
ACT0004652,O000764,S010,Email,2023-06-29 13:54:00,0
ACT0004653,O000765,S034,Demo,2024-08-26 09:18:00,95
ACT0004654,O000765,S034,Meeting,2024-08-24 14:03:00,59
ACT0004655,O000765,S034,Email,2024-08-23 11:27:00,0
ACT0004656,O000765,S034,Call,2024-09-09 17:20:00,21
ACT0004657,O000765,S034,Email,2024-08-27 18:57:00,0
ACT0004658,O000765,S034,Email,2024-09-09 10:07:00,0
ACT0004659,O000765,S034,Call,2024-08-26 18:51:00,23
ACT0004660,O000765,S034,Email,2024-09-14 08:37:00,0
ACT0004661,O000765,S034,Call,2024-09-08 10:17:00,24
ACT0004662,O000766,S002,Email,2025-05-21 12:06:00,0
ACT0004663,O000766,S002,Email,2025-05-28 09:05:00,0
ACT0004664,O000766,S002,Call,2025-06-08 12:08:00,22
ACT0004665,O000766,S002,Meeting,2025-05-26 15:45:00,45
ACT0004666,O000767,S030,Email,2024-08-13 08:45:00,0
ACT0004667,O000767,S030,Meeting,2024-08-15 10:24:00,66
ACT0004668,O000767,S030,Call,2024-08-11 08:04:00,5
ACT0004669,O000767,S030,Call,2024-08-15 15:39:00,5
ACT0004670,O000767,S030,Email,2024-08-09 18:44:00,0
ACT0004671,O000768,S010,Email,2025-03-27 17:14:00,0
ACT0004672,O000768,S010,Call,2025-04-15 16:33:00,8
ACT0004673,O000768,S010,Email,2025-03-14 15:19:00,0
ACT0004674,O000768,S010,Call,2025-03-18 11:21:00,8
ACT0004675,O000769,S019,Meeting,2023-05-09 08:44:00,43
ACT0004676,O000769,S019,Call,2023-04-11 16:17:00,40
ACT0004677,O000769,S019,Call,2023-04-15 11:48:00,42
ACT0004678,O000769,S019,Meeting,2023-04-23 13:27:00,82
ACT0004679,O000769,S019,Meeting,2023-04-08 18:20:00,85
ACT0004680,O000769,S019,Meeting,2023-04-21 16:52:00,36
ACT0004681,O000769,S019,Call,2023-04-25 09:42:00,27
ACT0004682,O000770,S004,Call,2024-11-24 09:00:00,5
ACT0004683,O000770,S004,Email,2024-10-20 14:28:00,0
ACT0004684,O000770,S004,Email,2024-10-07 10:55:00,0
ACT0004685,O000770,S004,Email,2024-11-19 12:40:00,0
ACT0004686,O000770,S004,Meeting,2024-12-21 15:22:00,74
ACT0004687,O000771,S005,Email,2024-10-26 14:19:00,0
ACT0004688,O000771,S005,Email,2024-11-07 18:23:00,0
ACT0004689,O000771,S005,Email,2024-10-13 18:53:00,0
ACT0004690,O000771,S005,Call,2024-09-22 13:30:00,24
ACT0004691,O000771,S005,Call,2024-09-02 11:54:00,44
ACT0004692,O000772,S006,Email,2024-01-27 16:50:00,0
ACT0004693,O000772,S006,Email,2024-01-26 09:05:00,0
ACT0004694,O000772,S006,Email,2022-03-25 10:49:00,0
ACT0004695,O000772,S006,Email,2024-01-18 08:05:00,0
ACT0004696,O000772,S006,Call,2024-01-29 09:54:00,23
ACT0004697,O000772,S006,Call,2024-01-13 17:05:00,33
ACT0004698,O000773,S019,Meeting,2024-08-15 11:06:00,56
ACT0004699,O000773,S019,Call,2024-07-21 18:57:00,18
ACT0004700,O000773,S019,Email,2024-09-24 11:14:00,0
ACT0004701,O000773,S019,Call,2024-08-23 18:24:00,10
ACT0004702,O000773,S019,Email,2024-07-25 15:07:00,0
ACT0004703,O000773,S019,Demo,2024-09-05 16:26:00,76
ACT0004704,O000774,S028,Meeting,2025-03-05 09:28:00,74
ACT0004705,O000774,S028,Meeting,2025-03-13 13:58:00,42
ACT0004706,O000774,S028,Demo,2025-03-05 12:16:00,50
ACT0004707,O000774,S028,Call,2025-02-25 17:42:00,22
ACT0004708,O000774,S028,Call,2025-03-18 18:19:00,32
ACT0004709,O000774,S028,Demo,2025-03-21 14:33:00,56
ACT0004710,O000775,S008,Demo,2024-01-15 14:46:00,104
ACT0004711,O000775,S008,Call,2024-01-09 15:47:00,40
ACT0004712,O000775,S008,Call,2024-01-09 10:03:00,5
ACT0004713,O000775,S008,Call,2024-01-12 14:10:00,14
ACT0004714,O000775,S008,Demo,2024-01-13 09:06:00,59
ACT0004715,O000775,S008,Demo,2024-01-13 14:53:00,73
ACT0004716,O000776,S040,Email,2024-07-22 08:44:00,0
ACT0004717,O000776,S040,Call,2024-08-04 11:24:00,25
ACT0004718,O000776,S040,Call,2024-06-29 10:38:00,20
ACT0004719,O000776,S040,Demo,2024-09-18 18:58:00,49
ACT0004720,O000776,S040,Call,2024-10-11 15:28:00,31
ACT0004721,O000776,S040,Meeting,2024-10-10 15:43:00,43
ACT0004722,O000777,S017,Email,2025-06-28 09:39:00,0
ACT0004723,O000777,S017,Email,2025-06-28 17:05:00,0
ACT0004724,O000777,S017,Meeting,2025-06-29 13:20:00,89
ACT0004725,O000778,S039,Call,2023-09-18 09:52:00,40
ACT0004726,O000778,S039,Meeting,2023-09-18 18:42:00,38
ACT0004727,O000778,S039,Email,2023-10-13 08:04:00,0
ACT0004728,O000779,S001,Email,2023-01-30 12:10:00,0
ACT0004729,O000779,S001,Call,2023-02-15 09:13:00,17
ACT0004730,O000779,S001,Call,2023-03-09 17:58:00,31
ACT0004731,O000779,S001,Email,2023-01-13 16:43:00,0
ACT0004732,O000779,S001,Call,2023-02-19 15:23:00,30
ACT0004733,O000779,S001,Email,2023-02-27 16:37:00,0
ACT0004734,O000779,S001,Call,2023-01-06 17:42:00,43
ACT0004735,O000779,S001,Email,2023-03-25 17:33:00,0
ACT0004736,O000779,S001,Call,2023-03-10 17:59:00,39
ACT0004737,O000780,S023,Email,2025-06-24 12:31:00,0
ACT0004738,O000780,S023,Meeting,2025-06-18 08:25:00,73
ACT0004739,O000780,S023,Email,2025-06-24 17:38:00,0
ACT0004740,O000780,S023,Email,2025-06-19 18:07:00,0
ACT0004741,O000781,S012,Email,2025-05-19 10:01:00,0
ACT0004742,O000781,S012,Demo,2025-05-01 10:17:00,62
ACT0004743,O000781,S012,Email,2025-06-07 10:26:00,0
ACT0004744,O000781,S012,Call,2025-05-28 14:32:00,7
ACT0004745,O000781,S012,Call,2025-05-01 15:12:00,10
ACT0004746,O000781,S012,Call,2025-05-05 11:23:00,33
ACT0004747,O000782,S024,Call,2025-06-22 14:29:00,44
ACT0004748,O000782,S024,Email,2025-06-29 13:57:00,0
ACT0004749,O000783,S030,Call,2025-06-15 12:53:00,23
ACT0004750,O000783,S030,Email,2025-05-29 13:46:00,0
ACT0004751,O000783,S030,Meeting,2025-06-15 17:19:00,36
ACT0004752,O000783,S030,Demo,2025-06-13 15:11:00,61
ACT0004753,O000783,S030,Meeting,2025-06-08 11:30:00,38
ACT0004754,O000784,S025,Call,2025-03-17 12:36:00,39
ACT0004755,O000784,S025,Email,2025-05-01 15:42:00,0
ACT0004756,O000784,S025,Call,2025-04-23 18:10:00,8
ACT0004757,O000784,S025,Email,2025-04-11 09:19:00,0
ACT0004758,O000784,S025,Call,2025-04-23 18:16:00,39
ACT0004759,O000784,S025,Demo,2025-05-08 10:46:00,79
ACT0004760,O000784,S025,Call,2025-05-19 13:21:00,8
ACT0004761,O000784,S025,Meeting,2025-03-27 17:57:00,46
ACT0004762,O000784,S025,Call,2025-05-19 17:08:00,28
ACT0004763,O000784,S025,Call,2025-04-22 13:18:00,23
ACT0004764,O000784,S025,Meeting,2025-05-04 09:30:00,58
ACT0004765,O000784,S025,Meeting,2025-03-08 13:57:00,83
ACT0004766,O000784,S025,Call,2025-04-07 16:30:00,44
ACT0004767,O000785,S011,Email,2023-05-22 16:55:00,0
ACT0004768,O000785,S011,Demo,2023-06-09 12:08:00,76
ACT0004769,O000785,S011,Email,2023-05-24 16:32:00,0
ACT0004770,O000785,S011,Meeting,2023-05-16 12:05:00,73
ACT0004771,O000785,S011,Demo,2023-06-06 18:17:00,64
ACT0004772,O000785,S011,Meeting,2023-06-09 09:31:00,75
ACT0004773,O000785,S011,Demo,2023-06-10 14:07:00,47
ACT0004774,O000786,S027,Demo,2023-09-17 17:39:00,111
ACT0004775,O000786,S027,Email,2023-09-06 11:55:00,0
ACT0004776,O000786,S027,Email,2023-09-11 11:41:00,0
ACT0004777,O000786,S027,Meeting,2023-09-06 08:03:00,34
ACT0004778,O000787,S033,Email,2024-04-21 14:28:00,0
ACT0004779,O000787,S033,Call,2024-04-12 09:52:00,24
ACT0004780,O000787,S033,Email,2024-05-03 13:57:00,0
ACT0004781,O000787,S033,Email,2024-05-09 14:26:00,0
ACT0004782,O000787,S033,Call,2024-04-14 14:48:00,15
ACT0004783,O000787,S033,Email,2024-04-17 14:09:00,0
ACT0004784,O000787,S033,Email,2024-05-07 16:37:00,0
ACT0004785,O000787,S033,Demo,2024-05-27 16:44:00,65
ACT0004786,O000787,S033,Meeting,2024-04-17 16:01:00,57
ACT0004787,O000788,S016,Demo,2025-03-27 09:16:00,58
ACT0004788,O000788,S016,Call,2025-05-18 08:24:00,8
ACT0004789,O000788,S016,Email,2025-04-13 10:20:00,0
ACT0004790,O000788,S016,Meeting,2025-05-10 13:52:00,86
ACT0004791,O000789,S008,Demo,2024-07-06 18:49:00,107
ACT0004792,O000789,S008,Demo,2024-07-06 17:22:00,76
ACT0004793,O000789,S008,Email,2024-07-04 15:02:00,0
ACT0004794,O000789,S008,Email,2024-07-08 14:52:00,0
ACT0004795,O000789,S008,Call,2024-07-04 16:34:00,28
ACT0004796,O000789,S008,Email,2024-07-04 15:12:00,0
ACT0004797,O000789,S008,Meeting,2024-07-10 10:51:00,56
ACT0004798,O000790,S040,Meeting,2024-03-29 14:58:00,41
ACT0004799,O000790,S040,Demo,2024-04-22 11:19:00,116
ACT0004800,O000790,S040,Email,2024-05-11 10:47:00,0
ACT0004801,O000790,S040,Email,2024-03-30 10:45:00,0
ACT0004802,O000790,S040,Email,2024-05-15 11:46:00,0
ACT0004803,O000790,S040,Call,2024-04-02 16:13:00,5
ACT0004804,O000791,S027,Demo,2025-05-03 09:23:00,96
ACT0004805,O000791,S027,Meeting,2025-05-12 13:23:00,60
ACT0004806,O000792,S038,Email,2023-04-17 08:18:00,0
ACT0004807,O000792,S038,Call,2023-04-17 18:21:00,36
ACT0004808,O000792,S038,Email,2023-03-29 17:15:00,0
ACT0004809,O000792,S038,Demo,2023-02-14 08:12:00,52
ACT0004810,O000792,S038,Email,2023-02-02 17:24:00,0
ACT0004811,O000793,S036,Demo,2025-02-21 15:40:00,101
ACT0004812,O000793,S036,Meeting,2025-02-13 16:27:00,37
ACT0004813,O000793,S036,Email,2025-03-01 14:27:00,0
ACT0004814,O000793,S036,Email,2025-01-20 16:22:00,0
ACT0004815,O000793,S036,Call,2025-01-17 14:44:00,43
ACT0004816,O000794,S018,Call,2025-04-27 18:25:00,38
ACT0004817,O000794,S018,Email,2025-04-23 11:36:00,0
ACT0004818,O000794,S018,Demo,2025-05-02 12:33:00,57
ACT0004819,O000794,S018,Meeting,2025-05-11 08:49:00,32
ACT0004820,O000794,S018,Call,2025-04-21 09:14:00,17
ACT0004821,O000794,S018,Call,2025-05-04 11:26:00,11
ACT0004822,O000794,S018,Email,2025-04-25 10:07:00,0
ACT0004823,O000794,S018,Call,2025-04-23 12:17:00,9
ACT0004824,O000794,S018,Meeting,2025-05-04 09:07:00,30
ACT0004825,O000794,S018,Call,2025-04-24 09:27:00,14
ACT0004826,O000795,S034,Email,2025-04-25 17:36:00,0
ACT0004827,O000795,S034,Call,2025-04-08 13:27:00,41
ACT0004828,O000795,S034,Call,2025-03-19 13:14:00,27
ACT0004829,O000795,S034,Email,2025-03-13 08:47:00,0
ACT0004830,O000796,S021,Email,2024-10-05 15:55:00,0
ACT0004831,O000796,S021,Call,2024-10-08 10:36:00,14
ACT0004832,O000796,S021,Call,2024-10-08 10:42:00,14
ACT0004833,O000796,S021,Email,2024-08-29 15:54:00,0
ACT0004834,O000796,S021,Call,2024-08-13 16:22:00,38
ACT0004835,O000796,S021,Meeting,2024-08-18 15:26:00,60
ACT0004836,O000797,S029,Call,2025-04-16 11:49:00,17
ACT0004837,O000797,S029,Email,2025-04-04 11:47:00,0
ACT0004838,O000797,S029,Meeting,2025-04-15 14:39:00,70
ACT0004839,O000797,S029,Email,2025-04-15 08:15:00,0
ACT0004840,O000797,S029,Demo,2025-04-18 16:04:00,71
ACT0004841,O000797,S029,Demo,2025-04-07 16:25:00,80
ACT0004842,O000797,S029,Call,2025-04-08 18:44:00,27
ACT0004843,O000797,S029,Call,2025-04-11 13:55:00,25
ACT0004844,O000798,S035,Meeting,2023-07-11 17:39:00,52
ACT0004845,O000798,S035,Demo,2023-08-02 14:20:00,106
ACT0004846,O000798,S035,Call,2023-07-26 18:51:00,12
ACT0004847,O000798,S035,Call,2023-07-04 11:42:00,25
ACT0004848,O000798,S035,Email,2023-07-19 12:40:00,0
ACT0004849,O000798,S035,Demo,2023-07-27 17:58:00,80
ACT0004850,O000798,S035,Call,2023-07-14 10:17:00,16
ACT0004851,O000799,S016,Call,2023-07-06 18:18:00,24
ACT0004852,O000799,S016,Email,2023-07-01 14:24:00,0
ACT0004853,O000799,S016,Email,2023-05-27 18:24:00,0
ACT0004854,O000799,S016,Meeting,2023-05-27 10:20:00,65
ACT0004855,O000799,S016,Call,2023-05-21 11:49:00,30
ACT0004856,O000799,S016,Email,2023-06-28 12:48:00,0
ACT0004857,O000799,S016,Call,2023-06-01 11:02:00,8
ACT0004858,O000799,S016,Call,2023-06-19 10:57:00,12
ACT0004859,O000800,S014,Email,2025-06-10 15:56:00,0
ACT0004860,O000801,S020,Call,2023-08-19 08:42:00,41
ACT0004861,O000801,S020,Meeting,2023-08-30 18:17:00,46
ACT0004862,O000801,S020,Call,2023-08-17 15:42:00,13
ACT0004863,O000801,S020,Call,2023-08-18 12:05:00,7
ACT0004864,O000801,S020,Call,2023-09-04 16:18:00,21
ACT0004865,O000801,S020,Call,2023-09-19 14:16:00,12
ACT0004866,O000801,S020,Email,2023-09-26 15:49:00,0
ACT0004867,O000802,S013,Meeting,2024-07-23 11:39:00,58
ACT0004868,O000802,S013,Call,2024-09-04 13:04:00,32
ACT0004869,O000802,S013,Email,2024-08-17 17:03:00,0
ACT0004870,O000802,S013,Email,2024-08-31 13:02:00,0
ACT0004871,O000802,S013,Meeting,2024-07-13 12:57:00,75
ACT0004872,O000802,S013,Call,2024-09-28 14:25:00,43
ACT0004873,O000802,S013,Meeting,2024-10-02 14:08:00,81
ACT0004874,O000802,S013,Call,2024-10-13 12:48:00,27
ACT0004875,O000802,S013,Call,2024-06-26 18:08:00,6
ACT0004876,O000803,S022,Email,2023-04-22 17:12:00,0
ACT0004877,O000803,S022,Meeting,2023-04-26 15:03:00,63
ACT0004878,O000803,S022,Call,2023-04-29 13:42:00,28
ACT0004879,O000803,S022,Email,2023-04-26 15:00:00,0
ACT0004880,O000803,S022,Call,2023-04-28 10:46:00,14
ACT0004881,O000804,S031,Call,2024-04-16 17:11:00,7
ACT0004882,O000804,S031,Demo,2024-04-19 11:12:00,67
ACT0004883,O000804,S031,Call,2024-06-05 11:04:00,17
ACT0004884,O000804,S031,Call,2024-05-05 14:00:00,32
ACT0004885,O000804,S031,Call,2024-05-17 15:26:00,40
ACT0004886,O000804,S031,Meeting,2024-06-07 09:52:00,68
ACT0004887,O000805,S013,Email,2025-05-31 18:53:00,0
ACT0004888,O000805,S013,Call,2025-06-06 15:32:00,15
ACT0004889,O000806,S011,Email,2023-05-16 18:57:00,0
ACT0004890,O000806,S011,Email,2023-04-20 11:15:00,0
ACT0004891,O000806,S011,Call,2023-04-26 18:46:00,11
ACT0004892,O000806,S011,Email,2023-04-02 13:33:00,0
ACT0004893,O000806,S011,Call,2023-03-15 18:16:00,7
ACT0004894,O000806,S011,Email,2023-05-13 10:11:00,0
ACT0004895,O000807,S039,Email,2025-06-11 13:47:00,0
ACT0004896,O000808,S035,Call,2023-05-07 11:28:00,22
ACT0004897,O000808,S035,Email,2023-05-04 15:15:00,0
ACT0004898,O000808,S035,Email,2023-03-30 08:45:00,0
ACT0004899,O000808,S035,Email,2023-04-29 10:45:00,0
ACT0004900,O000808,S035,Call,2023-06-07 18:54:00,6
ACT0004901,O000808,S035,Email,2023-05-25 13:37:00,0
ACT0004902,O000808,S035,Meeting,2023-04-12 18:57:00,50
ACT0004903,O000808,S035,Email,2023-04-13 14:55:00,0
ACT0004904,O000808,S035,Call,2023-05-19 15:31:00,13
ACT0004905,O000809,S039,Meeting,2023-03-08 09:50:00,34
ACT0004906,O000809,S039,Email,2023-04-11 08:34:00,0
ACT0004907,O000809,S039,Email,2023-04-22 09:16:00,0
ACT0004908,O000809,S039,Call,2023-05-09 08:13:00,34
ACT0004909,O000810,S002,Email,2025-06-20 12:31:00,0
ACT0004910,O000811,S022,Meeting,2025-04-26 11:33:00,50
ACT0004911,O000811,S022,Call,2025-04-22 14:15:00,22
ACT0004912,O000811,S022,Demo,2025-06-14 10:26:00,88
ACT0004913,O000812,S005,Email,2025-02-26 16:44:00,0
ACT0004914,O000812,S005,Email,2025-03-18 12:02:00,0
